type,contextAware,rate_in_list,distance,duration,weather,rating,gender,age,mood,accepted
0,1,5,4914,561,1,4.1,0,35,2,1
0,1,0,175,55,1,5,0,35,2,0
18,1,1,1789,200,1,4.1,0,35,2,0
0,1,2,2556,295,1,4.3,0,35,2,0
19,1,3,2162,503,1,5,0,35,2,0
0,1,4,3888,486,1,2.3,0,35,2,0
30,0,0,627,166,1,4.4,0,38,0,1
5,0,0,991,198,1,4.1,0,38,0,1
18,0,0,2014,337,1,4.1,0,37,4,1
0,1,3,7170,735,1,5,0,29,2,1
0,1,0,7513,783,1,4.1,0,29,3,0
30,1,1,9049,958,1,5,0,29,0,0
0,1,2,8979,931,1,4,0,29,5,0
0,1,6,3028,499,1,1,0,28,2,1
0,1,0,2455,406,1,4,0,28,2,0
16,1,1,2021,388,1,3.3,0,28,2,0
0,1,2,2299,376,1,3.9,0,28,2,0
30,1,3,269,65,1,3.3,0,28,2,0
0,1,4,3240,514,1,4.1,0,28,2,0
0,1,5,1054,198,1,4.1,0,28,2,0
8,0,0,2082,235,1,5,0,37,2,1
30,0,0,861,164,1,4.1,0,15,0,1
0,1,3,2032,387,1,4,0,29,6,1
0,1,0,508,146,1,4,0,29,6,0
0,1,1,2134,393,1,4.1,0,29,6,0
0,1,2,2131,290,1,5,0,29,6,0
30,0,0,1824,428,0,3.7,0,27,2,1
29,0,0,1695,351,1,5,1,31,3,1
30,0,0,2068,504,1,3.3,0,18,4,1
0,1,4,794,133,1,5,0,38,2,1
0,1,0,315,37,1,4.1,0,38,0,0
0,1,1,344,56,1,4.6,0,38,1,0
29,1,2,591,74,1,5,0,38,0,0
29,1,3,591,74,0,4.8,0,38,6,0
30,0,0,310,57,1,4,0,41,1,1
0,1,5,1352,234,1,3,1,17,6,1
0,1,0,1701,317,1,5,1,17,6,0
0,1,1,228,69,1,4.1,1,17,6,0
32,1,2,658,143,1,4,1,17,6,0
0,1,3,1551,211,1,4.1,1,17,6,0
32,1,4,4914,719,0,5,1,17,6,0
32,1,7,3552,378,1,4.2,1,18,0,1
0,1,0,4499,699,1,4.1,1,18,4,0
0,1,1,2340,578,1,5,1,18,6,0
0,1,2,1473,317,1,3.7,1,18,2,0
0,1,3,352,96,1,4,1,18,4,0
0,1,4,1143,201,1,4.1,1,18,4,0
32,1,5,3545,376,1,4.1,1,18,3,0
30,1,6,3472,352,1,4.7,1,18,5,0
8,0,0,894,122,1,4.4,0,15,4,1
0,1,3,1681,358,1,4.1,0,17,2,1
0,1,0,573,139,1,5,0,17,2,0
27,1,1,1166,314,1,4.1,0,17,2,0
30,1,2,1387,442,1,3.9,0,17,2,0
14,0,0,703,231,1,4.1,1,39,3,1
0,1,5,1936,223,1,4.1,0,43,2,1
29,1,0,1063,114,0,2,0,43,2,0
0,1,1,1877,182,1,4,0,43,2,0
29,1,2,2066,254,1,4,0,43,2,0
0,1,3,1826,230,1,4.1,0,43,2,0
0,1,4,2989,312,1,4.1,0,43,2,0
8,0,0,322,107,1,3.9,0,29,1,1
30,1,8,1967,410,1,5,1,17,2,1
32,1,0,4969,489,1,4.2,1,17,0,0
0,1,1,892,176,1,4.1,1,17,2,0
0,1,2,1066,237,1,4.1,1,17,1,0
0,1,3,1144,270,1,4.1,1,17,4,0
30,1,4,1150,271,1,4.6,1,17,5,0
16,1,5,1391,319,0,4.1,1,17,5,0
16,1,6,1388,319,1,4.1,1,17,2,0
30,1,7,1171,187,1,4.2,1,17,2,0
0,1,3,1366,297,1,4.5,1,25,1,1
0,1,0,615,180,1,4.1,1,25,1,0
0,1,1,1376,299,1,3.8,1,25,1,0
0,1,2,1532,329,1,4.1,1,25,1,0
29,0,0,1256,184,1,3.9,0,15,2,1
18,1,5,2689,396,1,4.1,0,28,4,1
0,1,0,1294,224,1,4.1,0,28,3,0
0,1,1,1409,278,1,4.1,0,28,4,0
29,1,2,3137,541,1,4.6,0,28,2,0
0,1,3,1914,242,1,4.1,0,28,2,0
30,1,4,2304,266,1,4.3,0,28,2,0
0,1,10,3169,440,1,3.9,0,18,2,0
19,1,11,3245,461,0,5,0,18,2,0
0,1,12,1969,391,1,4.1,0,18,2,0
0,1,0,1398,460,1,5,0,20,6,1
0,1,6,1774,308,0,4.5,0,18,2,1
0,1,0,2077,203,1,3.3,0,18,2,0
0,1,1,574,115,1,4.1,0,18,2,0
0,1,2,1318,208,1,3,0,18,2,0
0,1,3,1244,237,1,5,0,18,2,0
0,1,4,1206,203,1,3,0,18,2,0
0,1,5,2181,276,1,4,0,18,2,0
30,0,2,785,205,1,3,0,20,5,1
0,1,14,1682,317,1,4.1,0,24,2,0
30,1,15,3570,640,1,5,0,24,2,0
0,1,16,5470,1018,1,5,0,24,2,0
30,0,0,396,78,1,5,0,23,2,1
29,0,3,252,33,1,4.7,1,24,2,1
0,1,0,2076,373,1,5,0,17,2,1
30,1,16,749,239,1,4.2,0,17,0,0
30,0,4,2560,327,1,5,0,29,4,1
8,0,0,539,110,1,4,0,21,2,1
0,1,2,300,117,1,5,0,34,0,0
30,1,9,1016,287,1,4.4,0,34,6,0
30,1,13,849,260,1,5,0,34,6,0
30,0,0,554,122,1,3.7,1,23,2,0
0,1,3,1648,336,1,4.5,0,34,0,0
0,1,7,1485,327,1,4.1,0,34,0,0
8,1,8,1844,409,1,5,0,34,0,0
0,1,0,293,84,1,4,0,18,2,1
28,0,0,354,88,1,4.1,0,39,0,1
29,0,1,1690,309,1,3.5,0,22,2,1
30,1,4,992,269,1,4.2,0,36,4,1
0,1,0,1118,176,1,4.1,0,36,5,0
0,1,1,306,66,1,4.1,0,36,2,0
0,1,2,1210,190,1,3,0,36,5,0
0,1,3,967,263,1,4.4,0,36,2,0
14,0,0,393,69,0,5,1,24,4,1
18,0,0,845,92,1,5,1,18,6,1
0,1,7,2394,321,1,4,0,28,5,1
0,1,0,126,12,1,4.4,0,28,5,0
0,1,1,2984,338,1,4.6,0,28,5,0
0,1,2,1482,157,1,2.7,0,28,5,0
14,1,3,1935,201,1,4.1,0,28,5,0
0,1,4,1925,262,1,4,0,28,5,0
14,1,5,2577,393,1,4.1,0,28,5,0
0,1,6,2607,402,1,4.1,0,28,5,0
0,1,2,1426,322,1,5,0,38,2,0
16,1,9,1455,335,1,5,0,38,2,0
0,1,13,2226,413,1,4.1,0,38,2,0
30,1,3,1217,244,1,1,0,38,2,1
30,1,0,741,154,1,4,0,38,2,0
0,1,1,1331,224,1,5,0,38,2,0
0,1,2,1202,239,1,4.1,0,38,2,0
14,1,2,7355,843,1,4,0,17,4,1
32,1,0,8742,952,1,3,0,17,4,0
0,1,1,7179,829,1,4.1,0,17,4,0
18,0,0,747,197,0,4.5,0,27,5,1
30,0,2,1820,310,1,3.6,0,26,1,1
30,0,0,921,119,1,3.5,0,37,1,1
29,0,0,1229,147,1,4,0,34,2,1
8,0,0,1013,154,1,3.2,0,20,4,1
0,1,4,2715,266,1,5,0,40,6,1
0,1,0,5163,594,1,3,0,40,6,0
0,1,1,3301,316,1,4.1,0,40,6,0
0,1,2,9,1,1,4.1,0,40,6,0
0,1,3,3708,362,1,4.8,0,40,6,0
0,1,6,4151,394,1,4.1,0,10,6,1
0,1,0,811,53,1,3.8,0,10,0,0
16,1,1,5832,517,1,4.3,0,10,4,0
0,1,2,5712,473,1,4.1,0,10,5,0
14,1,3,4011,339,1,3.7,0,10,5,0
0,1,4,4587,401,1,1,0,10,2,0
0,1,5,3514,252,1,4.1,0,10,2,0
30,0,0,2195,341,1,4.1,0,37,4,1
30,1,2,6205,723,1,5,0,22,2,0
1,1,3,8236,627,1,3.7,0,22,2,0
0,1,4,7899,576,1,4.3,0,22,2,0
0,1,1,1678,265,1,5,1,24,4,1
14,1,0,3595,434,0,4.1,1,24,2,0
0,1,5,2047,331,1,3,0,21,4,1
32,1,0,1520,204,1,3.1,0,21,2,0
0,1,1,2464,417,1,4.1,0,21,6,0
0,1,2,2157,336,1,3.5,0,21,6,0
0,1,3,2031,326,1,4,0,21,2,0
0,1,4,2471,336,1,4,0,21,0,0
32,1,6,2170,309,1,5,1,33,5,1
0,1,0,32,8,1,4.1,1,33,0,0
14,1,1,1029,178,1,5,1,33,0,0
0,1,2,1241,223,1,5,1,33,3,0
0,1,3,1231,210,1,4.1,1,33,5,0
0,1,4,1628,316,1,5,1,33,4,0
0,1,5,2188,311,1,4.1,1,33,3,0
0,1,5,9881,749,1,5,1,19,2,1
0,1,0,10267,787,1,4.2,1,19,2,0
0,1,1,10267,788,1,4.1,1,19,2,0
0,1,2,7059,669,1,4.1,1,19,2,0
0,1,3,7634,832,1,5,1,19,2,0
16,1,4,10340,713,1,4.5,1,19,2,0
0,1,7,2651,435,1,4.1,0,16,2,1
16,1,0,3336,517,1,5,0,16,2,0
0,1,1,1050,200,1,4.1,0,16,2,0
0,1,2,774,163,1,5,0,16,2,0
30,1,3,1707,273,1,3.8,0,16,2,0
0,1,4,1715,273,1,4.1,0,16,2,0
30,1,5,4242,536,1,3.5,0,16,2,0
0,1,6,3265,511,1,5,0,16,2,0
0,1,2,1441,338,1,4.5,0,22,2,1
30,1,0,1583,244,1,3.7,0,22,2,0
32,1,1,2274,317,1,4.1,0,22,2,0
30,1,8,1642,381,1,3.8,0,30,0,1
0,1,0,647,133,1,5,0,30,0,0
14,1,1,1867,448,1,4.1,0,30,0,0
18,1,2,1533,295,0,4.1,0,30,0,0
30,1,3,2105,484,1,5,0,30,0,0
0,1,4,2586,582,0,5,0,30,0,0
0,1,5,820,168,1,4.1,0,30,0,0
30,1,6,807,159,1,4.1,0,30,0,0
0,1,7,1606,364,1,5,0,30,0,0
8,0,0,1451,318,1,4.1,0,29,1,1
8,0,0,1830,203,1,3.8,1,17,1,1
14,1,1,1419,376,1,4.1,0,19,0,1
0,1,0,688,140,0,5,0,19,2,0
30,1,6,1021,319,1,5,0,26,2,1
8,1,0,832,226,1,4,0,26,6,0
32,1,1,911,278,1,2,0,26,4,0
0,1,2,2721,428,1,4.7,0,26,3,0
0,1,3,1876,346,0,4.4,0,26,3,0
0,1,4,1056,278,1,4.1,0,26,3,0
0,1,5,1004,317,1,4.1,0,26,0,0
29,0,0,1768,352,1,3,0,19,2,1
17,0,0,133,26,1,5,0,28,6,1
29,0,0,1990,327,1,3.5,0,18,1,1
0,1,10,1587,341,0,4.1,0,18,2,1
0,1,0,2033,419,1,3.4,0,18,2,0
8,1,1,1147,245,1,4.2,0,18,2,0
0,1,2,368,100,1,4,0,18,2,0
0,1,3,1168,253,1,4.1,0,18,2,0
0,1,4,328,96,1,4,0,18,2,0
0,1,5,1104,260,1,4.1,0,18,2,0
30,1,6,707,156,1,2.4,0,18,2,0
18,1,7,1045,247,1,4.1,0,18,2,0
0,1,8,930,196,1,5,0,18,2,0
0,1,9,867,179,1,4.1,0,18,2,0
0,1,1,892,231,1,4.1,0,24,0,1
0,1,0,190,71,1,5,0,24,4,0
18,0,0,4294,424,1,5,0,8,2,1
18,0,0,6613,712,1,4.1,0,20,6,1
30,0,0,369,32,1,4.7,0,16,2,1
0,1,4,1217,261,1,4.1,0,30,2,1
0,1,0,1299,289,1,2,0,30,5,0
0,1,1,2842,468,1,3.5,0,30,2,0
29,1,2,2392,413,1,3.2,0,30,6,0
0,1,3,503,104,1,4.1,0,30,4,0
31,0,0,1733,288,1,4.1,0,15,2,1
30,0,1,1430,230,1,3.7,0,19,2,1
30,0,0,1019,185,1,4.1,0,19,2,0
30,0,0,1649,240,1,4,0,17,2,1
32,1,5,2047,352,1,4.1,0,26,4,1
0,1,0,2767,414,0,3.8,0,26,4,0
0,1,1,3108,463,1,5,0,26,4,0
32,1,2,2757,334,1,4.6,0,26,4,0
0,1,3,1849,335,1,4.1,0,26,4,0
29,1,4,2875,467,1,4.4,0,26,4,0
30,1,4,266,107,1,3.8,0,73,2,1
0,1,0,1660,286,1,3,0,73,0,0
0,1,1,2024,430,1,4.4,0,73,1,0
0,1,2,111,32,1,3.8,0,73,1,0
0,1,3,216,81,1,3.7,0,73,0,0
30,0,0,612,139,1,2,0,22,2,1
32,0,0,1467,318,1,4.1,1,18,2,1
29,0,0,1217,230,1,4.1,0,16,2,1
18,1,5,2753,417,1,4.5,1,31,2,1
0,1,0,1234,269,1,3.8,1,31,2,0
29,1,1,2046,385,1,4,1,31,2,0
0,1,2,1168,239,0,4.1,1,31,2,0
0,1,3,2939,431,0,3.7,1,31,2,0
0,1,4,2301,363,1,3,1,31,2,0
30,0,0,2916,442,1,4.5,0,27,4,1
8,0,0,313,74,1,4.2,0,45,1,1
30,0,0,545,110,1,3.6,0,20,3,1
18,1,5,1600,297,1,3,0,34,6,1
31,1,0,2035,368,1,4.2,0,34,6,0
30,1,1,1491,334,1,4,0,34,6,0
0,1,2,1291,204,0,4.4,0,34,6,0
0,1,3,1887,345,1,4.4,0,34,6,0
0,1,4,2083,335,1,4.1,0,34,6,0
6,1,6,2207,464,0,4.6,0,39,1,1
8,1,0,5756,1007,1,4.4,0,39,2,0
0,1,1,2342,481,1,4.1,0,39,1,0
30,1,2,2423,492,1,3.7,0,39,2,0
6,1,3,2219,466,1,4,0,39,3,0
30,1,4,2193,462,1,4,0,39,6,0
30,1,5,2458,496,1,4.2,0,39,3,0
0,1,18,5470,1018,1,4.1,0,27,5,0
0,1,19,1586,302,0,4.1,0,27,5,0
30,1,0,4548,366,1,3.8,0,27,5,0
30,0,0,269,87,1,4.1,0,67,0,1
29,0,1,1456,233,1,3.7,0,20,2,1
0,1,1,1131,222,1,5,0,19,3,1
0,1,0,506,111,1,4.1,0,19,0,0
0,1,4,2536,481,1,4.1,0,24,4,1
27,1,0,806,240,1,4.1,0,24,2,0
0,1,1,635,156,1,5,0,24,6,0
32,1,2,637,156,1,4.1,0,24,0,0
0,1,3,1156,280,1,4.1,0,24,3,0
0,1,0,1980,178,1,4.1,1,18,6,0
0,1,1,2807,608,1,4.1,1,18,6,0
29,1,2,6668,576,1,4,1,18,6,0
30,0,0,68,5,1,2.5,0,31,1,1
8,0,0,121,32,0,4.5,0,42,6,1
0,1,2,11538,1059,1,4.1,0,18,4,1
0,1,0,12506,1299,1,4.6,0,18,4,0
30,1,1,9677,931,1,4.7,0,18,4,0
0,1,5,1844,472,1,4.1,0,24,2,1
0,1,0,750,226,0,4.1,0,24,2,0
0,1,1,1199,310,1,4.1,0,24,2,0
0,1,2,1501,468,0,3,0,24,2,0
0,1,3,1819,452,1,4.1,0,24,2,0
32,1,4,1528,457,1,4.6,0,24,2,0
0,1,17,6656,537,1,4.1,1,23,5,0
0,1,18,5048,497,1,5,1,23,5,0
0,1,3,1341,205,1,4.1,1,23,5,0
16,1,2,819,161,1,2.9,1,15,4,1
0,1,0,896,215,1,4.1,1,15,4,0
0,1,1,815,161,1,4.1,1,15,4,0
0,1,6,4192,636,0,5,0,28,2,1
0,1,0,689,185,1,4.2,0,28,2,0
0,1,1,689,186,1,4.1,0,28,2,0
0,1,2,1357,323,1,5,0,28,2,0
0,1,3,1459,406,1,5,0,28,2,0
0,1,4,3378,495,1,4.1,0,28,2,0
0,1,5,2104,489,1,4.1,0,28,2,0
29,0,0,1009,213,1,3.5,1,22,5,1
27,0,0,1435,398,1,4.1,0,18,6,1
8,0,1,183,49,1,4,0,17,4,1
0,1,16,8118,691,1,4.1,1,16,2,0
16,1,4,3376,564,1,4.1,1,16,2,0
0,1,5,3429,591,1,4.1,1,16,2,0
30,0,2,1338,236,1,4,0,9,1,1
8,1,13,3253,215,0,3,0,25,2,0
32,1,14,4754,311,1,4.1,0,25,2,0
0,1,15,6641,528,1,4.1,0,25,2,0
8,0,3,1473,224,1,4,0,28,5,1
14,1,6,1598,190,0,4,0,47,4,1
30,0,4,1660,266,1,4,0,20,4,1
0,1,5,7813,537,1,4.5,1,20,4,0
0,1,6,7676,503,1,4.5,1,20,4,0
0,1,7,7354,612,1,4.1,1,20,4,0
30,0,5,1722,258,1,3.3,0,15,4,1
17,1,4,1182,179,1,4.5,0,15,5,0
0,1,5,3569,545,1,4,0,15,3,0
0,1,6,1559,219,1,4.1,0,15,2,0
29,0,0,2532,296,1,4.8,0,18,1,0
0,1,1,6132,710,1,3.9,0,22,2,1
30,0,1,3619,425,1,4.1,1,23,0,1
0,1,1,1506,218,1,5,0,48,5,1
0,1,11,3026,392,1,4.2,0,48,6,0
20,1,0,1481,210,1,5,0,48,1,0
29,0,2,3837,405,1,4.1,0,27,2,1
30,1,13,2519,289,1,3.7,1,26,2,0
3,1,14,1864,258,0,5,1,26,2,0
0,1,15,2206,265,1,4,1,26,2,0
32,0,3,3835,426,1,4.1,0,17,6,1
0,1,7,1547,157,1,4.1,0,31,2,1
0,1,6,6467,594,1,2,0,31,2,0
30,0,4,4082,440,1,5,1,16,6,1
0,1,3,667,88,1,4,0,24,6,0
0,1,7,2307,300,1,5,0,24,6,0
0,1,8,2111,287,1,4.1,0,24,6,0
30,0,5,4239,463,1,4.4,0,24,6,1
8,1,15,992,291,1,5,0,19,2,0
8,1,17,3561,648,1,5,0,19,5,0
0,1,10,4943,396,1,4.1,0,19,4,0
0,1,2,206,25,1,4,0,40,2,1
0,1,0,2862,277,0,4.4,0,40,2,0
0,1,1,2114,259,1,4.1,0,40,2,0
29,0,0,476,124,1,4,0,24,4,1
30,0,0,1400,188,1,4,0,21,5,1
8,1,2,3451,581,1,5,0,25,3,1
0,1,0,2006,450,1,4.5,0,25,6,0
30,1,1,1838,331,1,3.6,0,25,4,0
28,0,0,534,147,1,4.1,0,27,6,1
0,1,5,1428,285,1,4,0,25,4,1
14,1,0,135,55,1,4.1,0,25,4,0
0,1,1,284,102,1,4,0,25,4,0
0,1,2,1549,317,1,4.1,0,25,4,0
0,1,3,1261,302,1,4.9,0,25,4,0
0,1,4,1585,300,1,5,0,25,4,0
30,0,0,2934,341,1,4.1,0,41,2,1
14,0,0,460,119,1,5,1,34,1,1
27,0,0,1746,322,1,4,0,17,0,1
8,0,0,1100,218,1,3,0,39,3,1
21,1,6,2167,337,1,4.1,0,23,6,1
30,1,0,2583,323,1,3.8,0,23,6,0
0,1,1,3150,447,1,4.1,0,23,6,0
0,1,2,3356,434,1,4.1,0,23,6,0
0,1,3,3144,446,1,4.1,0,23,6,0
0,1,4,3769,501,1,4.1,0,23,6,0
0,1,5,3140,382,0,5,0,23,6,0
30,1,4,2126,287,1,4,1,17,2,1
30,1,0,606,88,1,4.2,1,17,2,0
0,1,1,612,90,0,4.7,1,17,2,0
0,1,2,1202,124,1,1,1,17,2,0
0,1,3,2047,269,1,4.1,1,17,2,0
0,1,7,1270,212,1,5,0,26,2,1
32,1,0,1850,288,1,3.8,0,26,2,0
0,1,1,2737,439,1,3.7,0,26,2,0
30,1,2,1744,333,1,4.1,0,26,2,0
0,1,3,1374,270,1,1,0,26,2,0
0,1,4,1243,213,1,3.3,0,26,2,0
0,1,5,1922,272,0,4.2,0,26,2,0
0,1,6,1792,258,1,1,0,26,2,0
32,0,0,265,72,1,5,1,18,2,1
0,1,4,3669,537,1,4.1,0,44,2,1
0,1,0,2563,518,1,4.1,0,44,2,0
0,1,1,1822,379,0,4,0,44,2,0
32,1,2,3685,520,1,3.1,0,44,2,0
0,1,3,3690,650,0,4.1,0,44,2,0
18,0,0,679,144,1,4.3,1,39,6,1
30,0,0,257,44,0,4,0,16,5,1
8,0,0,7924,1374,1,4.1,0,35,1,1
8,0,0,329,70,0,5,0,14,5,1
30,1,3,738,145,1,4.3,0,22,5,1
0,1,0,2288,503,1,3.7,0,22,5,0
0,1,1,1982,335,1,5,0,22,5,0
0,1,2,1344,291,1,4.1,0,22,5,0
31,0,0,911,210,1,4.7,0,22,6,1
0,1,5,1604,292,1,4.9,0,31,4,1
0,1,0,1127,179,1,4.3,0,31,4,0
0,1,1,624,100,1,4.1,0,31,4,0
32,1,2,646,109,1,1,0,31,4,0
30,1,3,866,146,1,3.5,0,31,4,0
0,1,4,1189,266,1,4.1,0,31,4,0
31,0,0,1034,307,1,4.1,1,37,2,1
30,1,9,4854,725,1,4.1,0,36,4,1
0,1,0,3643,505,1,4,0,36,4,0
0,1,1,4187,507,1,5,0,36,4,0
0,1,2,4340,568,1,5,0,36,4,0
32,1,3,4137,622,1,4,0,36,4,0
0,1,4,4241,530,1,4,0,36,4,0
0,1,5,4286,504,0,4,0,36,4,0
0,1,6,2909,453,1,4.1,0,36,4,0
32,1,7,4385,561,1,5,0,36,4,0
0,1,8,4466,574,1,5,0,36,4,0
8,1,2,3592,736,1,5,1,43,0,1
0,1,0,2059,377,1,4.5,1,43,0,0
30,1,1,3000,523,0,3.6,1,43,0,0
0,1,9,761,168,1,5,0,19,3,1
0,1,0,3931,460,1,3.4,0,19,6,0
0,1,1,1481,339,1,4.3,0,19,4,0
30,1,2,1479,340,1,3.9,0,19,2,0
0,1,3,1631,374,1,4,0,19,0,0
0,1,4,1106,216,1,5,0,19,0,0
0,1,5,93,24,1,4.3,0,19,3,0
0,1,6,990,201,1,5,0,19,4,0
0,1,7,684,190,1,5,0,19,2,0
0,1,8,657,174,1,3,0,19,6,0
8,1,1,1865,294,1,4.5,0,36,0,1
30,1,0,1592,212,0,4,0,36,0,0
30,0,1,2199,350,1,4,0,20,1,1
30,0,0,1836,273,1,3.3,0,20,1,0
0,1,4,1232,305,1,4.3,0,25,0,1
0,1,0,1039,300,1,3.4,0,25,0,0
0,1,1,522,199,1,5,0,25,0,0
0,1,2,1048,296,1,4.1,0,25,0,0
30,1,3,877,229,1,4.8,0,25,0,0
30,0,0,1317,234,0,4.1,0,15,1,1
0,1,5,4223,789,1,4.1,1,39,1,1
0,1,0,1091,353,1,1,1,39,3,0
0,1,1,5702,962,1,4.1,1,39,1,0
0,1,2,5347,917,1,5,1,39,3,0
0,1,3,6138,988,1,5,1,39,4,0
0,1,4,4562,863,1,5,1,39,0,0
18,0,0,49,5,1,5,0,22,4,1
30,0,0,795,184,0,5,0,26,6,1
30,0,0,1291,312,0,3.3,1,40,1,1
0,1,6,15742,1478,1,4.1,0,24,4,1
0,1,0,5967,974,1,3.5,0,24,4,0
0,1,1,5877,997,0,4.1,0,24,4,0
32,1,2,19203,1495,1,5,0,24,4,0
0,1,3,16027,1562,1,4.1,0,24,4,0
0,1,4,16092,1558,1,4,0,24,4,0
0,1,5,16083,1565,1,4.1,0,24,4,0
0,1,4,1273,263,1,4.1,0,32,2,1
8,1,0,1254,256,1,4.2,0,32,2,0
30,1,1,1143,283,1,3.8,0,32,2,0
30,1,2,1135,280,1,3.7,0,32,2,0
32,1,3,2289,457,1,1,0,32,2,0
30,0,0,309,41,1,4,0,16,5,1
0,1,4,1206,296,1,4,0,29,4,1
0,1,0,1570,398,1,5,0,29,4,0
0,1,1,963,249,1,5,0,29,4,0
0,1,2,1070,287,1,5,0,29,4,0
0,1,3,1175,302,0,3.5,0,29,4,0
0,1,7,931,162,1,4.1,0,22,2,1
0,1,0,1237,313,1,3.7,0,22,2,0
0,1,1,250,86,1,3.2,0,22,2,0
30,1,2,603,179,1,3.3,0,22,2,0
0,1,3,476,98,1,4.1,0,22,2,0
0,1,4,1393,378,1,4.1,0,22,2,0
0,1,5,1792,427,0,3.1,0,22,2,0
0,1,6,1197,323,1,5,0,22,2,0
8,1,4,4119,542,1,4.1,1,40,4,1
30,1,0,3734,475,1,4.1,1,40,4,0
30,1,1,1993,245,1,3.9,1,40,4,0
29,1,2,932,136,1,4.7,1,40,4,0
0,1,3,740,117,1,4,1,40,4,0
32,1,4,1246,244,1,5,0,15,2,1
14,1,0,247,57,1,4,0,15,2,0
0,1,1,699,158,1,1,0,15,2,0
0,1,2,1771,254,1,4.1,0,15,2,0
0,1,3,858,166,1,4.1,0,15,2,0
18,0,0,917,209,0,4.1,0,17,2,1
30,1,6,12003,1427,1,3.9,0,22,2,1
30,1,0,8902,1229,1,3.9,0,22,1,0
0,1,1,8866,1221,1,5,0,22,1,0
0,1,2,3441,548,1,4.2,0,22,6,0
0,1,3,8757,1194,1,4.1,0,22,4,0
0,1,4,13235,981,1,4.5,0,22,2,0
18,1,5,9949,1146,1,5,0,22,1,0
0,1,5,3595,401,1,5,0,61,0,1
0,1,0,2215,286,1,5,0,61,0,0
0,1,1,790,142,1,5,0,61,0,0
0,1,2,3302,385,0,1,0,61,0,0
4,1,3,2168,349,1,3.3,0,61,0,0
0,1,4,1389,200,1,5,0,61,0,0
0,1,4,1921,185,1,4.2,0,26,1,1
0,1,0,1534,221,1,4,0,26,1,0
0,1,1,924,224,1,3.5,0,26,5,0
0,1,2,2581,581,1,3.7,0,26,5,0
0,1,3,2210,466,1,4,0,26,6,0
29,1,8,1437,263,1,4.4,0,20,2,1
0,1,0,3341,552,1,5,0,20,2,0
32,1,1,5586,668,1,3.8,0,20,2,0
0,1,2,2271,345,1,4.4,0,20,2,0
30,1,3,3136,376,1,5,0,20,2,0
0,1,4,730,162,1,3,0,20,2,0
8,1,5,3128,384,1,5,0,20,2,0
0,1,6,755,135,1,4.3,0,20,2,0
0,1,7,1944,397,1,5,0,20,2,0
0,1,3,925,191,1,4.1,1,21,0,1
0,1,0,2656,279,1,5,1,21,3,0
0,1,1,3472,432,1,4.1,1,21,1,0
18,1,2,1149,230,1,4.1,1,21,4,0
30,0,0,1455,277,1,3.8,0,16,0,1
30,0,0,463,84,1,4.3,0,24,6,1
18,0,0,850,255,1,5,0,32,6,1
0,1,4,4348,403,1,5,0,30,2,1
0,1,0,1364,163,1,3.5,0,30,2,0
0,1,1,4281,399,1,5,0,30,2,0
0,1,2,4348,403,1,4.1,0,30,2,0
0,1,3,4348,403,1,5,0,30,2,0
30,0,6,4264,473,1,5,0,36,2,1
30,0,0,148,39,0,3,1,30,5,1
30,0,0,468,123,1,4.1,0,31,5,1
30,0,0,252,85,1,4,0,29,5,1
0,1,7,7472,954,1,4.1,0,18,2,1
30,1,0,4259,548,1,2.3,0,18,2,0
0,1,1,372,85,1,4.2,0,18,2,0
8,1,2,4908,629,1,4.3,0,18,2,0
0,1,3,3449,457,1,4.1,0,18,2,0
0,1,4,5584,719,1,4,0,18,2,0
30,1,5,7617,989,1,3.9,0,18,2,0
0,1,6,7581,980,1,5,0,18,2,0
30,0,0,1667,245,1,5,0,55,0,1
29,0,0,592,77,1,3.8,0,40,2,1
29,1,2,2946,424,1,3.9,0,16,2,1
0,1,0,998,212,1,3.8,0,16,2,0
0,1,1,3645,522,1,4.1,0,16,2,0
0,1,5,1457,313,1,2,1,22,2,1
0,1,0,942,231,1,4.1,1,22,2,0
16,1,1,916,200,1,5,1,22,2,0
16,1,2,994,220,1,5,1,22,2,0
18,1,3,1349,284,1,4.1,1,22,2,0
14,1,4,1074,310,1,4.1,1,22,2,0
30,0,0,1204,229,1,4.5,0,23,6,1
0,1,5,3319,620,1,5,0,16,6,1
0,1,0,826,240,1,4.1,0,16,6,0
0,1,1,1080,290,1,4.1,0,16,3,0
30,1,2,1379,275,1,5,0,16,3,0
0,1,3,1187,317,1,5,0,16,2,0
8,1,4,1355,343,1,4.5,0,16,2,0
30,0,0,260,73,1,4,0,30,2,1
0,1,1,2480,408,1,4,0,29,2,0
0,1,2,592,80,1,3,0,29,2,0
0,1,3,576,76,1,5,0,29,2,0
0,1,1,1698,303,0,3.6,0,19,2,1
0,1,0,1881,409,1,3.2,0,19,2,0
0,1,5,1778,244,1,3.5,0,25,2,1
0,1,0,2009,336,1,3.7,0,25,2,0
30,1,1,1323,174,1,3.8,0,25,2,0
0,1,2,1415,299,1,5,0,25,2,0
0,1,3,1910,376,1,2.7,0,25,2,0
30,1,4,1767,262,1,4,0,25,2,0
8,0,0,4224,633,1,3.4,1,16,0,1
30,0,1,9677,931,1,4.7,0,38,2,1
29,0,0,9361,1105,0,4.1,0,38,2,0
0,1,5,643,161,1,5,0,23,5,1
0,1,0,4506,658,1,4.1,0,23,5,0
